OrderID,CustomerID,OrderDate,TotalAmount,Status,PaymentMethod,ShippingAddress
1280,2209,2023-02-21 20:38:00,4710.29,Pending,PayPal,"406 Main St, New York"
1281,682,2023-10-01 02:33:00,1720.52,Delivered,Debit Card,"533 Main St, Mumbai"
1282,1928,2023-03-02 18:38:00,4786.84,Shipped,PayPal,"773 Main St, London"
1283,2447,2023-12-10 01:34:00,4271.79,Shipped,Credit Card,"987 Main St, Los Angeles"
1284,971,2023-10-24 12:54:00,3263.07,Delivered,Debit Card,"102 Main St, London"
1285,591,2023-02-13 02:46:00,1053.01,Cancelled,PayPal,"207 Main St, New York"
1286,279,2023-07-24 14:44:00,403.32,Pending,Credit Card,"457 Main St, Los Angeles"
1287,789,2023-08-23 01:03:00,4326.1,Pending,PayPal,"422 Main St, Los Angeles"
1288,1278,2023-03-29 08:38:00,3725.48,Pending,PayPal,"506 Main St, Los Angeles"
1289,1374,2023-08-01 15:17:00,2026.72,Delivered,Credit Card,"111 Main St, Mumbai"
1290,21,2023-10-08 09:49:00,4099.58,Delivered,PayPal,"208 Main St, Mumbai"
1291,1982,2023-05-05 19:17:00,4119.99,Shipped,Apple Pay,"631 Main St, New York"
1292,859,2023-06-04 04:53:00,165.5,Pending,Debit Card,"277 Main St, London"
1293,167,2023-12-21 13:27:00,1450.06,Shipped,Debit Card,"923 Main St, New York"
1294,651,2023-08-25 22:37:00,1161.41,Pending,Apple Pay,"617 Main St, Tokyo"
1295,254,2023-11-28 13:54:00,4811.12,Pending,Credit Card,"731 Main St, London"
1296,862,2023-12-16 00:05:00,4916.38,Cancelled,Apple Pay,"161 Main St, London"
1297,1712,2024-01-16 10:03:00,1375.56,Pending,Credit Card,"157 Main St, New York"
1298,453,2023-02-24 17:37:00,1224.41,Pending,Debit Card,"953 Main St, Mumbai"
1299,632,2023-01-26 20:50:00,450.53,Cancelled,Credit Card,"44 Main St, Mumbai"
1300,1472,2023-09-08 23:20:00,3342.47,Shipped,PayPal,"81 Main St, London"
1301,1322,2023-08-24 08:17:00,1836.24,Cancelled,Credit Card,"596 Main St, Tokyo"
1302,790,2023-04-24 07:42:00,1846.11,Cancelled,Credit Card,"965 Main St, Los Angeles"
1303,1278,2023-02-23 01:14:00,2007.31,Shipped,Apple Pay,"651 Main St, Los Angeles"
1304,12,2023-10-12 05:55:00,4851.66,Cancelled,Credit Card,"803 Main St, New York"
1305,2122,2023-12-09 18:27:00,2764.49,Cancelled,PayPal,"525 Main St, New York"
1306,35,2023-01-18 23:20:00,3945.63,Shipped,Apple Pay,"378 Main St, London"
1307,1067,2023-07-11 05:18:00,2449.13,Pending,Apple Pay,"689 Main St, London"
1308,2182,2023-02-28 03:31:00,4668.93,Pending,Apple Pay,"332 Main St, Los Angeles"
1309,93,2023-07-05 18:12:00,4593.34,Pending,Apple Pay,"636 Main St, Los Angeles"
1310,2001,2023-08-17 05:20:00,425.02,Pending,PayPal,"298 Main St, Los Angeles"
1311,1278,2023-08-11 17:37:00,3127.31,Delivered,Credit Card,"845 Main St, London"
1312,713,2023-05-28 01:15:00,2481.63,Pending,Credit Card,"763 Main St, Los Angeles"
1313,976,2023-01-30 02:12:00,52.38,Cancelled,Credit Card,"426 Main St, Tokyo"
1314,2026,2024-01-11 02:30:00,1619.93,Cancelled,Apple Pay,"618 Main St, Tokyo"
1315,53,2023-05-09 08:07:00,1500.99,Cancelled,Credit Card,"48 Main St, London"
1316,431,2023-06-27 16:19:00,3483.17,Delivered,Apple Pay,"578 Main St, London"
1317,1916,2023-11-05 15:13:00,1180.64,Pending,Apple Pay,"594 Main St, New York"
1318,1264,2023-07-17 19:59:00,3279.68,Shipped,Apple Pay,"950 Main St, Mumbai"
1319,1186,2024-02-06 21:07:00,2114.54,Shipped,Apple Pay,"899 Main St, New York"
1320,493,2023-05-22 06:30:00,4739.79,Delivered,Apple Pay,"608 Main St, Tokyo"
1321,1262,2023-01-10 18:40:00,750.88,Delivered,PayPal,"107 Main St, Mumbai"
1322,2418,2023-08-31 16:55:00,2868.76,Cancelled,PayPal,"576 Main St, Mumbai"
1323,876,2024-01-09 18:54:00,2945.89,Shipped,Credit Card,"957 Main St, Mumbai"
1324,803,2023-11-25 07:32:00,3850.4,Cancelled,Apple Pay,"167 Main St, London"
1325,2113,2023-04-08 16:57:00,430.59,Pending,PayPal,"804 Main St, Mumbai"
1326,1227,2024-01-17 12:05:00,2298.69,Shipped,Debit Card,"966 Main St, New York"
1327,1577,2023-10-22 22:15:00,4282.8,Delivered,Credit Card,"252 Main St, New York"
1328,1681,2024-02-03 12:21:00,2200.31,Pending,Apple Pay,"202 Main St, London"
1329,2429,2023-01-03 14:43:00,1833.32,Shipped,Credit Card,"885 Main St, Los Angeles"
1330,190,2024-01-15 00:58:00,3696.93,Cancelled,Apple Pay,"462 Main St, New York"
1331,1236,2023-10-22 07:12:00,3991.0,Pending,Credit Card,"25 Main St, Tokyo"
1332,1299,2023-11-10 07:33:00,4885.91,Shipped,Debit Card,"136 Main St, Los Angeles"
1333,1620,2024-01-17 21:01:00,4959.12,Delivered,PayPal,"21 Main St, Mumbai"
1334,2371,2023-02-23 06:02:00,3709.18,Pending,Debit Card,"63 Main St, Los Angeles"
1335,820,2023-03-28 18:21:00,1034.19,Shipped,Debit Card,"904 Main St, Mumbai"
1336,2442,2023-07-17 08:46:00,2968.65,Delivered,Apple Pay,"39 Main St, Tokyo"
1337,1877,2023-10-01 09:32:00,3061.49,Shipped,Debit Card,"415 Main St, Tokyo"
1338,2156,2023-06-23 10:05:00,441.24,Delivered,Debit Card,"166 Main St, Tokyo"
1339,2495,2023-01-05 13:46:00,4424.45,Pending,Apple Pay,"620 Main St, New York"
1340,2348,2023-06-14 12:32:00,1469.76,Delivered,PayPal,"633 Main St, London"
1341,1651,2023-11-09 11:45:00,2005.01,Shipped,Debit Card,"985 Main St, Los Angeles"
1342,665,2023-02-07 19:20:00,4027.7,Pending,Credit Card,"458 Main St, Mumbai"
1343,677,2023-09-03 21:16:00,367.37,Delivered,Debit Card,"163 Main St, Mumbai"
1344,1830,2024-02-15 20:59:00,1285.74,Pending,Credit Card,"165 Main St, New York"
1345,1855,2023-11-10 02:19:00,3484.56,Cancelled,PayPal,"321 Main St, London"
1346,1500,2023-10-17 22:17:00,4893.07,Delivered,Debit Card,"293 Main St, London"
1347,780,2023-01-22 18:44:00,942.04,Shipped,Apple Pay,"362 Main St, London"
1348,1871,2023-02-17 09:56:00,2428.65,Pending,Debit Card,"758 Main St, New York"
1349,520,2023-12-09 05:06:00,2311.2,Shipped,PayPal,"50 Main St, Tokyo"
1350,192,2023-06-15 09:44:00,3886.03,Shipped,Credit Card,"897 Main St, Tokyo"
1351,1919,2023-01-12 17:14:00,86.1,Shipped,PayPal,"16 Main St, Mumbai"
1352,1878,2023-08-22 21:46:00,4940.84,Delivered,Debit Card,"372 Main St, New York"
1353,1566,2023-06-18 01:10:00,341.75,Pending,Debit Card,"862 Main St, Tokyo"
1354,343,2023-10-04 23:42:00,3196.09,Delivered,Apple Pay,"503 Main St, London"
1355,567,2023-03-11 03:51:00,2194.6,Cancelled,Credit Card,"920 Main St, Mumbai"
1356,989,2023-01-31 20:53:00,3394.35,Pending,Apple Pay,"749 Main St, New York"
1357,2052,2024-02-19 15:44:00,2756.33,Cancelled,PayPal,"947 Main St, Los Angeles"
1358,781,2023-12-25 16:16:00,2261.57,Delivered,PayPal,"70 Main St, New York"
1359,582,2023-02-20 02:46:00,1928.67,Pending,Credit Card,"579 Main St, Tokyo"
1360,2002,2023-04-29 01:54:00,4065.75,Delivered,Credit Card,"475 Main St, New York"
1361,1739,2023-08-18 15:33:00,517.85,Pending,Debit Card,"880 Main St, Mumbai"
1362,420,2023-09-26 15:48:00,1198.93,Cancelled,PayPal,"602 Main St, Los Angeles"
1363,973,2024-02-20 08:10:00,3729.45,Delivered,Credit Card,"780 Main St, Tokyo"
1364,1050,2023-02-23 10:27:00,2424.23,Delivered,Debit Card,"627 Main St, London"
1365,1052,2024-02-19 14:46:00,3879.75,Shipped,Apple Pay,"323 Main St, Los Angeles"
1366,2353,2023-05-10 04:50:00,4863.87,Cancelled,Debit Card,"822 Main St, Mumbai"
1367,471,2023-06-25 20:51:00,3018.93,Pending,Credit Card,"670 Main St, Tokyo"
1368,1357,2023-12-10 02:53:00,4168.75,Delivered,Credit Card,"829 Main St, Los Angeles"
1369,1299,2023-06-12 07:40:00,4983.35,Shipped,Apple Pay,"593 Main St, Los Angeles"
1370,708,2024-01-02 10:19:00,1419.32,Pending,Debit Card,"473 Main St, Los Angeles"
1371,180,2023-08-13 12:28:00,1126.62,Delivered,Credit Card,"593 Main St, Mumbai"
1372,403,2023-09-18 23:43:00,1743.35,Delivered,Debit Card,"2 Main St, London"
1373,792,2024-01-09 00:39:00,3989.9,Shipped,Apple Pay,"545 Main St, Mumbai"
1374,2351,2023-03-18 05:35:00,441.21,Shipped,Debit Card,"864 Main St, Tokyo"
1375,446,2023-08-11 02:27:00,3734.02,Delivered,Apple Pay,"3 Main St, Los Angeles"
1376,288,2023-11-20 22:27:00,3036.36,Cancelled,Debit Card,"500 Main St, London"
1377,775,2023-10-06 04:28:00,4710.08,Shipped,Credit Card,"616 Main St, Tokyo"
1378,1711,2023-05-23 19:24:00,1694.83,Shipped,Apple Pay,"113 Main St, Los Angeles"
1379,764,2024-02-14 08:26:00,3797.84,Shipped,Debit Card,"725 Main St, Tokyo"
1380,2134,2024-02-25 20:24:00,970.24,Pending,Apple Pay,"705 Main St, Tokyo"
1381,2457,2023-08-13 09:35:00,1949.39,Delivered,Credit Card,"107 Main St, Los Angeles"
1382,2179,2023-09-26 22:56:00,4096.92,Delivered,PayPal,"81 Main St, London"
1383,692,2023-02-01 07:57:00,3566.88,Delivered,Apple Pay,"648 Main St, Los Angeles"
1384,2011,2023-07-04 23:55:00,215.13,Pending,Credit Card,"574 Main St, Tokyo"
1385,347,2023-10-20 17:51:00,2919.06,Pending,Apple Pay,"672 Main St, New York"
1386,630,2024-02-28 22:43:00,4716.67,Shipped,Credit Card,"160 Main St, Tokyo"
1387,314,2023-11-08 20:39:00,1961.97,Pending,Apple Pay,"200 Main St, Tokyo"
1388,1687,2023-05-25 10:30:00,4394.1,Shipped,Credit Card,"548 Main St, Tokyo"
1389,550,2023-12-18 00:06:00,3604.27,Pending,Apple Pay,"398 Main St, London"
1390,797,2023-11-28 05:28:00,1664.86,Cancelled,Apple Pay,"818 Main St, Los Angeles"
1391,399,2023-11-02 05:47:00,861.69,Shipped,Apple Pay,"912 Main St, Mumbai"
1392,1865,2023-09-05 23:54:00,4443.96,Cancelled,Debit Card,"103 Main St, London"
1393,1544,2023-01-23 09:59:00,4244.53,Delivered,PayPal,"244 Main St, London"
1394,936,2023-09-18 11:52:00,4580.63,Pending,Debit Card,"46 Main St, Tokyo"
1395,797,2023-03-31 22:24:00,1918.05,Cancelled,Credit Card,"929 Main St, New York"
1396,92,2023-01-14 02:08:00,3058.42,Delivered,Apple Pay,"752 Main St, New York"
1397,1615,2023-04-17 07:15:00,3711.76,Delivered,Credit Card,"248 Main St, London"
1398,1581,2023-03-02 02:46:00,2593.92,Delivered,Apple Pay,"291 Main St, New York"
1399,408,2024-01-10 20:19:00,4434.96,Cancelled,Debit Card,"785 Main St, Tokyo"
1400,1130,2023-01-07 08:47:00,1596.17,Pending,Apple Pay,"214 Main St, Tokyo"
1401,1455,2024-01-09 09:00:00,2373.44,Cancelled,Debit Card,"756 Main St, London"
1402,1034,2023-05-25 17:04:00,50.74,Pending,PayPal,"392 Main St, London"
1403,731,2023-11-23 08:31:00,87.5,Pending,Apple Pay,"285 Main St, New York"
1404,536,2023-02-22 19:27:00,2226.7,Cancelled,PayPal,"983 Main St, Los Angeles"
1405,370,2023-05-10 15:15:00,716.42,Cancelled,PayPal,"837 Main St, London"
1406,129,2024-02-16 14:00:00,1011.2,Pending,Apple Pay,"566 Main St, Tokyo"
1407,809,2023-03-31 11:42:00,2612.08,Delivered,Debit Card,"357 Main St, Mumbai"
1408,724,2024-01-18 05:26:00,2942.49,Shipped,Apple Pay,"759 Main St, Los Angeles"
1409,233,2023-04-01 05:53:00,4636.19,Delivered,Debit Card,"196 Main St, Mumbai"
1410,1241,2023-03-24 23:34:00,1995.27,Pending,PayPal,"480 Main St, Los Angeles"
1411,1561,2023-09-21 19:07:00,4192.76,Cancelled,Debit Card,"141 Main St, Mumbai"
1412,401,2023-08-27 07:55:00,1293.93,Delivered,Credit Card,"312 Main St, London"
1413,1508,2023-07-31 12:38:00,158.94,Pending,PayPal,"740 Main St, Mumbai"
1414,357,2023-09-02 23:11:00,2571.75,Shipped,Debit Card,"425 Main St, London"
1415,1327,2023-05-02 19:28:00,4053.03,Delivered,Apple Pay,"217 Main St, Mumbai"
1416,182,2023-12-10 23:26:00,3038.41,Delivered,Debit Card,"999 Main St, Tokyo"
1417,650,2023-02-21 19:53:00,2560.93,Shipped,Debit Card,"638 Main St, London"
1418,943,2024-01-21 02:58:00,877.5,Delivered,PayPal,"248 Main St, Mumbai"
1419,2368,2023-10-23 14:06:00,4867.07,Pending,Apple Pay,"384 Main St, London"
1420,1313,2023-02-18 00:09:00,2778.37,Cancelled,PayPal,"488 Main St, New York"
1421,2152,2023-02-14 15:31:00,1718.03,Delivered,Credit Card,"33 Main St, New York"
1422,1427,2023-09-24 02:43:00,718.44,Delivered,Credit Card,"784 Main St, London"
1423,2266,2023-07-30 15:36:00,780.82,Pending,Credit Card,"469 Main St, London"
1424,1282,2024-01-19 15:20:00,2524.37,Shipped,Debit Card,"864 Main St, London"
1425,820,2024-02-03 08:34:00,3141.02,Cancelled,Debit Card,"918 Main St, London"
1426,1424,2023-01-28 04:03:00,2134.51,Delivered,Apple Pay,"546 Main St, Los Angeles"
1427,2299,2023-10-10 18:00:00,1546.11,Delivered,PayPal,"591 Main St, Mumbai"
1428,2217,2023-06-30 15:24:00,2550.11,Delivered,Apple Pay,"83 Main St, London"
1429,2147,2023-08-28 07:58:00,3012.2,Shipped,Debit Card,"964 Main St, Los Angeles"
1430,215,2024-01-27 01:48:00,1994.97,Shipped,Apple Pay,"368 Main St, London"
1431,1823,2023-06-02 05:46:00,2132.28,Shipped,Debit Card,"199 Main St, Los Angeles"
1432,1484,2023-07-25 00:54:00,1565.79,Shipped,PayPal,"88 Main St, Mumbai"
1433,1168,2023-10-06 04:04:00,143.47,Cancelled,Apple Pay,"275 Main St, New York"
1434,1607,2024-01-20 16:05:00,555.89,Cancelled,Debit Card,"119 Main St, New York"
1435,1906,2023-10-17 17:48:00,2509.46,Shipped,Apple Pay,"985 Main St, Mumbai"
1436,1738,2023-10-27 06:22:00,1624.29,Shipped,Apple Pay,"1 Main St, Los Angeles"
1437,1388,2024-01-22 21:42:00,2719.56,Cancelled,Credit Card,"444 Main St, Tokyo"
1438,596,2023-12-22 04:11:00,337.34,Cancelled,Apple Pay,"564 Main St, London"
1439,2008,2023-05-16 07:47:00,219.09,Shipped,PayPal,"842 Main St, Tokyo"
1440,262,2023-03-29 03:49:00,1077.49,Cancelled,Apple Pay,"818 Main St, New York"
1441,1956,2024-02-25 11:12:00,1421.98,Pending,Apple Pay,"718 Main St, Tokyo"
1442,180,2023-07-20 08:54:00,3306.1,Cancelled,Apple Pay,"758 Main St, Mumbai"
1443,367,2023-04-07 17:44:00,2514.0,Pending,Apple Pay,"444 Main St, Los Angeles"
1444,754,2023-06-28 10:23:00,1333.04,Pending,Credit Card,"400 Main St, Los Angeles"
1445,90,2023-09-16 19:19:00,1394.73,Cancelled,PayPal,"750 Main St, London"
1446,383,2023-11-28 02:54:00,2113.42,Pending,Debit Card,"142 Main St, London"
1447,161,2023-04-30 13:00:00,4588.25,Shipped,Debit Card,"860 Main St, New York"
1448,2322,2023-04-23 10:20:00,4489.61,Delivered,Apple Pay,"687 Main St, New York"
1449,1458,2023-07-08 09:14:00,2781.78,Delivered,Debit Card,"553 Main St, Mumbai"
1450,1425,2023-11-13 07:46:00,1055.12,Delivered,Apple Pay,"366 Main St, London"
1451,2335,2023-02-17 10:07:00,4479.71,Pending,PayPal,"486 Main St, Los Angeles"
1452,1004,2023-07-18 03:46:00,1414.59,Cancelled,Apple Pay,"733 Main St, London"
1453,1413,2023-06-14 10:11:00,520.17,Delivered,Credit Card,"424 Main St, London"
1454,2400,2024-02-16 22:55:00,1528.67,Shipped,Apple Pay,"477 Main St, Los Angeles"
1455,742,2023-10-06 22:24:00,1498.19,Cancelled,Credit Card,"652 Main St, New York"
1456,1097,2024-02-08 09:41:00,1339.9,Shipped,Debit Card,"536 Main St, London"
1457,1684,2023-03-10 08:26:00,3945.99,Delivered,Apple Pay,"840 Main St, Tokyo"
1458,821,2023-11-26 13:57:00,3148.97,Delivered,PayPal,"766 Main St, New York"
1459,2202,2024-01-31 10:04:00,3837.56,Delivered,Credit Card,"76 Main St, Los Angeles"
1460,295,2023-11-04 09:54:00,1017.11,Delivered,Debit Card,"490 Main St, Los Angeles"
1461,411,2023-05-30 18:24:00,1842.32,Pending,Apple Pay,"867 Main St, Mumbai"
1462,2488,2023-11-22 18:30:00,3252.13,Cancelled,Apple Pay,"262 Main St, Los Angeles"
1463,660,2023-10-17 12:23:00,888.94,Delivered,Credit Card,"342 Main St, Mumbai"
1464,187,2023-05-25 14:03:00,187.2,Delivered,Apple Pay,"335 Main St, Tokyo"
1465,1668,2023-05-20 19:22:00,612.04,Delivered,PayPal,"925 Main St, Los Angeles"
1466,1212,2023-09-18 17:32:00,1419.41,Cancelled,Apple Pay,"117 Main St, London"
1467,2338,2024-02-09 09:07:00,4709.19,Cancelled,Credit Card,"980 Main St, London"
1468,413,2023-10-01 07:19:00,4630.57,Pending,Debit Card,"77 Main St, New York"
1469,1189,2023-07-17 22:42:00,1730.12,Cancelled,Credit Card,"884 Main St, Tokyo"
1470,300,2023-09-07 18:01:00,965.89,Pending,Credit Card,"36 Main St, New York"
1471,469,2023-10-26 12:31:00,284.11,Delivered,Apple Pay,"212 Main St, Los Angeles"
1472,725,2023-08-22 08:03:00,1535.37,Cancelled,Debit Card,"985 Main St, London"
1473,241,2023-12-05 14:08:00,471.95,Pending,Credit Card,"491 Main St, New York"
1474,1181,2023-11-01 02:30:00,2400.14,Delivered,Apple Pay,"635 Main St, Los Angeles"
1475,1641,2023-09-28 07:45:00,1598.97,Shipped,Credit Card,"879 Main St, Los Angeles"
1476,1916,2023-04-28 12:14:00,2191.84,Cancelled,Credit Card,"302 Main St, Los Angeles"
1477,1769,2023-12-24 02:06:00,4970.22,Pending,PayPal,"690 Main St, London"
1478,928,2023-10-16 11:31:00,3280.51,Cancelled,Debit Card,"359 Main St, New York"
1479,316,2023-09-03 18:02:00,4096.21,Shipped,Credit Card,"386 Main St, Los Angeles"
1480,510,2023-01-19 09:33:00,133.15,Cancelled,Credit Card,"905 Main St, Mumbai"
1481,2060,2023-04-03 01:05:00,775.26,Pending,Credit Card,"772 Main St, Los Angeles"
1482,1924,2023-07-20 01:50:00,4178.47,Pending,Debit Card,"764 Main St, London"
1483,1688,2023-02-07 21:09:00,3586.74,Pending,Apple Pay,"645 Main St, London"
1484,121,2023-09-11 19:02:00,3700.08,Shipped,Credit Card,"229 Main St, New York"
1485,1100,2023-11-19 05:45:00,2775.3,Cancelled,Apple Pay,"660 Main St, Los Angeles"
1486,1501,2023-08-13 05:44:00,4849.79,Cancelled,Credit Card,"299 Main St, Tokyo"
1487,531,2023-05-02 03:55:00,4829.3,Shipped,Debit Card,"603 Main St, Los Angeles"
1488,797,2023-06-16 09:57:00,2993.64,Cancelled,Debit Card,"487 Main St, Los Angeles"
1489,1911,2023-01-16 14:28:00,3606.75,Pending,PayPal,"605 Main St, New York"
1490,1414,2023-07-04 03:43:00,4770.11,Shipped,PayPal,"461 Main St, New York"
1491,447,2024-01-18 13:41:00,1311.59,Shipped,Debit Card,"234 Main St, Los Angeles"
1492,214,2023-04-25 23:34:00,1268.08,Pending,PayPal,"694 Main St, Los Angeles"
1493,533,2024-01-15 11:51:00,1699.29,Delivered,PayPal,"788 Main St, Mumbai"
1494,1143,2023-01-27 23:44:00,112.32,Cancelled,PayPal,"572 Main St, London"
1495,2220,2023-09-29 12:53:00,242.08,Pending,PayPal,"947 Main St, Tokyo"
1496,102,2023-08-13 08:35:00,3126.97,Cancelled,Debit Card,"978 Main St, New York"
1497,687,2023-07-13 21:43:00,3635.96,Delivered,Debit Card,"550 Main St, Mumbai"
1498,1199,2023-10-11 05:19:00,2743.15,Delivered,PayPal,"938 Main St, London"
1499,454,2023-11-20 09:50:00,2320.5,Cancelled,Apple Pay,"810 Main St, Tokyo"
1500,719,2023-09-22 06:21:00,2140.52,Pending,Credit Card,"848 Main St, Los Angeles"
1501,1362,2023-08-13 03:26:00,446.46,Shipped,Apple Pay,"954 Main St, London"
1502,515,2023-03-12 13:57:00,3527.18,Shipped,Credit Card,"770 Main St, Los Angeles"
1503,661,2023-11-18 23:42:00,4267.43,Pending,PayPal,"809 Main St, Los Angeles"
1504,1963,2024-02-23 19:08:00,2718.56,Cancelled,Credit Card,"390 Main St, New York"
1505,1022,2023-02-28 10:41:00,2179.71,Pending,Debit Card,"659 Main St, New York"
1506,176,2023-07-12 03:34:00,4503.44,Cancelled,Credit Card,"766 Main St, London"
1507,1793,2023-07-30 07:13:00,4282.7,Pending,Credit Card,"244 Main St, Los Angeles"
1508,668,2023-12-18 19:37:00,527.75,Delivered,Credit Card,"26 Main St, New York"
1509,2018,2023-05-24 18:45:00,2824.64,Cancelled,Debit Card,"940 Main St, New York"
1510,623,2023-07-31 07:33:00,2612.12,Shipped,PayPal,"646 Main St, Los Angeles"
1511,55,2023-08-23 06:50:00,4206.69,Pending,Apple Pay,"253 Main St, Mumbai"
1512,1673,2023-07-07 14:21:00,2148.45,Shipped,PayPal,"758 Main St, Mumbai"
1513,394,2023-12-28 18:01:00,4058.44,Pending,Credit Card,"2 Main St, Mumbai"
1514,1501,2023-01-26 09:52:00,2561.91,Cancelled,Apple Pay,"149 Main St, London"
1515,2154,2024-01-30 06:59:00,325.9,Shipped,PayPal,"510 Main St, Mumbai"
1516,1574,2023-05-02 00:37:00,366.27,Delivered,Credit Card,"877 Main St, London"
1517,1705,2023-12-17 15:48:00,3068.94,Shipped,Apple Pay,"827 Main St, New York"
1518,1281,2023-05-17 20:40:00,321.98,Cancelled,PayPal,"399 Main St, New York"
1519,1905,2023-05-27 19:21:00,1272.72,Delivered,Credit Card,"857 Main St, Los Angeles"
1520,748,2024-02-05 21:19:00,515.08,Pending,Apple Pay,"214 Main St, London"
1521,1297,2023-05-08 06:40:00,2097.49,Cancelled,Debit Card,"211 Main St, Mumbai"
1522,2450,2024-01-11 12:33:00,2328.39,Shipped,Debit Card,"540 Main St, Mumbai"
1523,2009,2023-07-31 05:08:00,714.07,Pending,PayPal,"425 Main St, New York"
1524,266,2023-02-06 11:18:00,2054.82,Delivered,Apple Pay,"214 Main St, Los Angeles"
1525,494,2023-10-24 13:57:00,4031.29,Delivered,Credit Card,"4 Main St, Tokyo"
1526,1826,2023-08-26 17:40:00,1320.93,Cancelled,Credit Card,"227 Main St, Los Angeles"
1527,953,2023-12-16 06:33:00,2544.26,Pending,Credit Card,"343 Main St, Mumbai"
1528,683,2023-08-20 10:45:00,4310.23,Shipped,Apple Pay,"928 Main St, Los Angeles"
1529,610,2023-06-11 22:03:00,3544.25,Shipped,Debit Card,"841 Main St, Tokyo"
1530,405,2024-02-27 09:05:00,119.25,Cancelled,PayPal,"775 Main St, London"
1531,170,2023-02-11 05:51:00,3056.72,Cancelled,Credit Card,"109 Main St, Los Angeles"
1532,460,2023-04-19 07:01:00,1786.63,Pending,Credit Card,"602 Main St, Los Angeles"
1533,1688,2023-02-25 07:08:00,1651.73,Cancelled,Debit Card,"548 Main St, Mumbai"
1534,1716,2023-11-18 12:24:00,3594.55,Delivered,Credit Card,"573 Main St, New York"
1535,1749,2023-10-15 06:01:00,1002.77,Cancelled,PayPal,"937 Main St, Tokyo"
1536,212,2023-06-22 03:23:00,1987.13,Cancelled,PayPal,"861 Main St, Tokyo"
1537,957,2023-09-10 06:02:00,4391.62,Pending,PayPal,"572 Main St, Tokyo"
1538,2420,2023-10-31 14:56:00,2156.24,Delivered,Apple Pay,"58 Main St, Mumbai"
1539,512,2024-01-23 11:10:00,851.22,Delivered,PayPal,"524 Main St, Tokyo"
1540,1989,2023-06-21 04:46:00,4352.42,Shipped,Debit Card,"152 Main St, Los Angeles"
1541,371,2023-04-29 08:22:00,2016.16,Cancelled,Debit Card,"528 Main St, Tokyo"
1542,1333,2023-12-11 23:08:00,3961.35,Cancelled,PayPal,"909 Main St, London"
1543,1070,2023-08-01 08:24:00,3601.67,Shipped,Credit Card,"553 Main St, London"
1544,2352,2023-10-23 20:16:00,1189.65,Delivered,Debit Card,"890 Main St, Los Angeles"
1545,356,2024-02-25 12:41:00,2100.52,Pending,Credit Card,"717 Main St, London"
1546,332,2024-01-15 02:35:00,1581.28,Delivered,Apple Pay,"373 Main St, Tokyo"
1547,1173,2023-03-28 02:21:00,3259.58,Pending,Debit Card,"743 Main St, New York"
1548,376,2023-04-02 07:13:00,3828.62,Delivered,PayPal,"987 Main St, Mumbai"
1549,1107,2023-11-18 18:41:00,4235.65,Cancelled,Credit Card,"775 Main St, Los Angeles"
1550,256,2023-03-10 20:30:00,4829.41,Cancelled,Apple Pay,"236 Main St, Los Angeles"
1551,1431,2023-11-20 21:14:00,514.02,Delivered,Apple Pay,"437 Main St, Mumbai"
1552,1031,2023-11-29 14:57:00,2235.72,Shipped,Apple Pay,"43 Main St, Tokyo"
1553,2325,2023-10-30 08:50:00,3548.55,Shipped,PayPal,"494 Main St, Tokyo"
1554,1246,2023-01-25 12:33:00,4489.71,Shipped,PayPal,"889 Main St, Mumbai"
1555,137,2023-02-25 03:40:00,2638.66,Pending,PayPal,"922 Main St, London"
1556,1448,2023-03-26 00:38:00,2769.56,Pending,PayPal,"43 Main St, Mumbai"
1557,63,2023-06-14 11:18:00,2411.08,Cancelled,Apple Pay,"856 Main St, London"
1558,813,2023-07-05 07:48:00,1874.08,Shipped,Apple Pay,"852 Main St, Los Angeles"
1559,1272,2023-05-13 08:00:00,1621.5,Cancelled,Apple Pay,"505 Main St, Tokyo"
1560,1570,2024-01-22 09:24:00,944.01,Pending,Debit Card,"494 Main St, Los Angeles"
1561,1991,2024-01-26 00:50:00,4350.38,Shipped,PayPal,"681 Main St, Tokyo"
1562,2408,2023-04-28 08:21:00,2222.22,Delivered,Credit Card,"929 Main St, Tokyo"
1563,2066,2023-02-22 22:14:00,2213.55,Delivered,Credit Card,"630 Main St, New York"
1564,1159,2023-04-20 16:19:00,1937.14,Cancelled,Credit Card,"912 Main St, New York"
1565,872,2023-06-18 02:17:00,2686.17,Pending,PayPal,"916 Main St, New York"
1566,624,2023-01-14 08:01:00,2896.68,Cancelled,PayPal,"801 Main St, Los Angeles"
1567,2211,2023-06-20 19:34:00,163.57,Shipped,Credit Card,"893 Main St, New York"
1568,2241,2023-08-26 18:44:00,4758.92,Pending,Credit Card,"155 Main St, New York"
1569,327,2023-04-26 18:26:00,4177.44,Pending,PayPal,"125 Main St, Los Angeles"
1570,120,2023-10-26 22:12:00,1046.98,Pending,PayPal,"124 Main St, London"
1571,1967,2023-09-07 10:39:00,3606.64,Cancelled,Apple Pay,"361 Main St, London"
1572,497,2023-05-08 03:25:00,1835.93,Shipped,PayPal,"378 Main St, New York"
1573,289,2023-03-05 02:16:00,3220.1,Shipped,Debit Card,"146 Main St, London"
1574,1670,2023-12-20 01:12:00,1462.14,Shipped,Apple Pay,"625 Main St, Mumbai"
