CustomerID,CustomerName,CustomerCategoryName,PrimaryContact,AlternateContact,PhoneNumber,FaxNumber,BuyingGroupName,WebsiteURL,DeliveryMethod,CityName,DeliveryLocation,DeliveryRun,RunPosition
200,"Tailspin Toys (Tooele, UT)",Novelty Shop,Fanni Benko,Amar Dutta,(385) 555-0100,(385) 555-0101,Tailspin Toys,http://www.tailspintoys.com/Tooele,Delivery Van,Tooele,0xE6100000010C85B93885F04344404243FF0417135CC0,,
201,"Tailspin Toys (Skyway, WA)",Novelty Shop,Brenda Morgan,Kamal Nakhtare,(206) 555-0100,(206) 555-0101,Tailspin Toys,http://www.tailspintoys.com/Skyway,Delivery Van,Skyway,0xE6100000010C832E8617E9BE4740776E354646905EC0,,
401,Wingtip Toys (Head Office),Novelty Shop,Olga Alexandrova,Bibi Javan,(303) 555-0100,(303) 555-0101,Wingtip Toys,http://www.wingtiptoys.com,Delivery Van,Orchard Mesa,0xE6100000010C3480B7408285434026A5452259235BC0,,
402,"Wingtip Toys (Black Lick, PA)",Novelty Shop,Maris Baltins,Taneli Hahl,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BlackLick,Delivery Van,Black Lick,0xE6100000010C748DE090573D44409F292AD1C8CC53C0,,
195,"Tailspin Toys (Lesslie, SC)",Novelty Shop,Viollette Monty,Gita Dutta,(803) 555-0100,(803) 555-0101,Tailspin Toys,http://www.tailspintoys.com/Lesslie,Delivery Van,Lesslie,0xE6100000010CDBC1887D027241404F0FC0BC363D54C0,,
198,"Tailspin Toys (Buell, MO)",Novelty Shop,Deakshitulu Mokkapati,Tereza PinÄakova,(314) 555-0100,(314) 555-0101,Tailspin Toys,http://www.tailspintoys.com/Buell,Delivery Van,Buell,0xE6100000010C93E34EE9608443409438865B19DC56C0,,
405,"Wingtip Toys (Bourbonnais, IL)",Novelty Shop,Miran Nikolic,Indra Mudaliyar,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Bourbonnais,Delivery Van,Bourbonnais,0xE6100000010CB22F3432239244403586EFB300F855C0,,
199,"Tailspin Toys (Antonito, CO)",Novelty Shop,Cezar Pavel,Bahaar Yekta,(303) 555-0100,(303) 555-0101,Tailspin Toys,http://www.tailspintoys.com/Antonito,Delivery Van,Antonito,0xE6100000010CD7C39789228A4240DBCA01718D805AC0,,
403,"Wingtip Toys (Queen Valley, AZ)",Novelty Shop,Parsa Reuser,Da-eun Kwak,(480) 555-0100,(480) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/QueenValley,Delivery Van,Queen Valley,0xE6100000010C5938A4AC3AA64040E457625488D25BC0,,
408,"Wingtip Toys (Rockwall, TX)",Novelty Shop,Bhaagyalakshmi Muppavarapu,Durjoy Bose,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Rockwall,Delivery Van,Rockwall,0xE6100000010CDA77A0A93277404087CBE0DE6B1D58C0,,
409,"Wingtip Toys (Orick, CA)",Novelty Shop,Dimitry Nechita,Meredith Padilla,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Orick,Delivery Van,Orick,0xE6100000010C9D6A8885B5A444407080F4A8D3035FC0,,
410,"Wingtip Toys (Bernstein, TX)",Novelty Shop,Miroslav Kohout,Teresa Torres,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Bernstein,Delivery Van,Bernstein,0xE6100000010CD05BE102753242407ED069CCDA5659C0,,
404,"Wingtip Toys (Penns Creek, PA)",Novelty Shop,Duleep Srivastava,Kurt Balog,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/PennsCreek,Delivery Van,Penns Creek,0xE6100000010C113AE8120E6E44407E5EA747894353C0,,
406,"Wingtip Toys (Tuscaloosa, AL)",Novelty Shop,Calin Bojin,Maxime Westerink,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Tuscaloosa,Delivery Van,Tuscaloosa,0xE6100000010C54EF5F0FDC9A4040FE0FB0566DE455C0,,
407,"Wingtip Toys (Mooringsport, LA)",Novelty Shop,Lang Le,Bozena Divisova,(225) 555-0100,(225) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mooringsport,Delivery Van,Mooringsport,0xE6100000010CECDE8AC404584040CAFD0E45817D57C0,,
411,"Wingtip Toys (Edmund, WI)",Novelty Shop,Fransje Mutlu,Karel Hybl,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Edmund,Delivery Van,Edmund,0xE6100000010C158843DBD67B45405CE49EAEEE9056C0,,
413,"Wingtip Toys (Truscott, TX)",Novelty Shop,Raine Knihtila,Dhir Mazumdar,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Truscott,Delivery Van,Truscott,0xE6100000010C9B6E7E688BE040402F5805C5EAF358C0,,
412,"Wingtip Toys (Bozeman Hot Springs, MT)",Novelty Shop,Chati Ornlamai,Tajana Lovric,(406) 555-0100,(406) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BozemanHotSprings,Delivery Van,Bozeman Hot Springs,0xE6100000010CDE94D84F44D54640DE597418D7CB5BC0,,
417,"Wingtip Toys (Chetek, WI)",Novelty Shop,Chandranath Bose,Gaurav Acharya,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Chetek,Delivery Van,Chetek,0xE6100000010CF123C85235A84640140BD7FEA9E956C0,,
415,"Wingtip Toys (Leathersville, GA)",Novelty Shop,Maurice English,Daniella Ribeiro,(229) 555-0100,(229) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Leathersville,Delivery Van,Leathersville,0xE6100000010C44B86EEFBFDB404087E93180269C54C0,,
416,"Wingtip Toys (Necedah, WI)",Novelty Shop,Irene Sepp,Hubert Fields,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Necedah,Delivery Van,Necedah,0xE6100000010CAAD4EC8156034640F9B369B6BC8456C0,,
414,"Wingtip Toys (Rose Tree, PA)",Novelty Shop,Lan Chu,Tereza Prikrylova,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/RoseTree,Delivery Van,Rose Tree,0xE6100000010CA7AFE76B96F7434093A751EDF8D852C0,,
419,"Wingtip Toys (Compass Lake, FL)",Novelty Shop,Gireesh Bhogireddy,Stanislav Zeman,(239) 555-0100,(239) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/CompassLake,Delivery Van,Compass Lake,0xE6100000010C950B3AC6BA973E407D1F0E12225955C0,,
420,"Wingtip Toys (Herlong, CA)",Novelty Shop,Premwadee Atitarn,Deeptendu Das,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Herlong,Delivery Van,Herlong,0xE6100000010C7CC15DAC5E12444008B600239E085EC0,,
418,"Wingtip Toys (Yaak, MT)",Novelty Shop,Ana Julijana Isa,Libor Klaus,(406) 555-0100,(406) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Yaak,Delivery Van,Yaak,0xE6100000010CDEA34808A06A4840A1E52FE35CED5CC0,,
424,"Wingtip Toys (Heartwell, NE)",Novelty Shop,Baebeesarasvati Kamasamudram,Hana Palatova,(308) 555-0100,(308) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Heartwell,Delivery Van,Heartwell,0xE6100000010C3D89BE71084944408D43FD2E6CB258C0,,
425,"Wingtip Toys (Bethel Acres, OK)",Novelty Shop,Marcello Dellucci,Shobha Raju,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BethelAcres,Delivery Van,Bethel Acres,0xE6100000010C5B301A3504A8414097EFF5C2284358C0,,
422,"Wingtip Toys (Naches, WA)",Novelty Shop,Rohan Das,Bhaanusree Ankitham,(206) 555-0100,(206) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Naches,Delivery Van,Naches,0xE6100000010CF25F2008905D4740D7C1C1DEC42C5EC0,,
427,"Wingtip Toys (Athol Springs, NY)",Novelty Shop,Ivica LuÄic,David Svoboda,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/AtholSprings,Delivery Van,Athol Springs,0xE6100000010C850A0E2F886245405A00097973B753C0,,
423,"Wingtip Toys (Baldwin City, KS)",Novelty Shop,Aamdaal Kamasamudram,Karita Rosberg,(316) 555-0100,(316) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BaldwinCity,Delivery Van,Baldwin City,0xE6100000010CE695EB6D336343407571C053EDCB57C0,,
421,"Wingtip Toys (Highland Home, AL)",Novelty Shop,Nishant Patil,Bhaagyalakshmi Rajanala,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/HighlandHome,Delivery Van,Highland Home,0xE6100000010C8FC6A17E17F43F40BFAC9A31169455C0,,
428,"Wingtip Toys (Paw Paw Lake, MI)",Novelty Shop,Vinicius Correa,Surat Pornpipatpong,(231) 555-0100,(231) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/PawPawLake,Delivery Van,Paw Paw Lake,0xE6100000010C1FE16A532B1B45400025F4E9679155C0,,
431,"Wingtip Toys (Rosa Sánchez, PR)",Novelty Shop,Selma Seppanen,Danielle  Brasseur,(787) 555-0100,(787) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/RosaSánchez,Delivery Van,Rosa Sánchez,0xE6100000010CCC0BB08F4E0F32407B2DE8BD317A50C0,,
429,"Wingtip Toys (Lilbourn, MO)",Novelty Shop,Fabio Pena,Kauan Gomes,(314) 555-0100,(314) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Lilbourn,Delivery Van,Lilbourn,0xE6100000010CE3022BE2CF4B424021F7BE02626756C0,,
433,"Wingtip Toys (Balko, OK)",Novelty Shop,Adirake Saenamuang,Leena De,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Balko,Delivery Van,Balko,0xE6100000010C2C096814265142404FC394A15A2D59C0,,
434,"Wingtip Toys (Lime Lake, NY)",Novelty Shop,Tarja Penttila,Gunnar Larsson,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LimeLake,Delivery Van,Lime Lake,0xE6100000010CAF6D9BF39D374540AABFB91AB49E53C0,,
435,"Wingtip Toys (Teutopolis, IL)",Novelty Shop,Devendranath Huq,Vicente Cabrera,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Teutopolis,Delivery Van,Teutopolis,0xE6100000010C4FDA0A5009914340BB3E181D351E56C0,,
436,"Wingtip Toys (Gargatha, VA)",Novelty Shop,Enes Olsson,Milada Kubatova,(276) 555-0100,(276) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Gargatha,Delivery Van,Gargatha,0xE6100000010C821145926AE64240D762015D45E652C0,,
426,"Wingtip Toys (Willow Valley, AZ)",Novelty Shop,Mee-Kyong Sin,VÄ›ra Kopecka,(480) 555-0100,(480) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/WillowValley,Delivery Van,Willow Valley,0xE6100000010CA01518B2BA74414082EE810CD3A65CC0,,
432,"Wingtip Toys (Vamo, FL)",Novelty Shop,Bay Ly,Sanjiv Raina,(239) 555-0100,(239) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Vamo,Delivery Van,Vamo,0xE6100000010C4C5FBEABD4383B402AE0432EDD9F54C0,,
439,"Wingtip Toys (Cylon, WI)",Novelty Shop,Mina Omidzadeh,Adrian Bengtsson,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cylon,Delivery Van,Cylon,0xE6100000010CA0C1A6CEA38F46401EE0490B971657C0,,
440,"Wingtip Toys (Asher, OK)",Novelty Shop,Kadir Usenuly,Rajiv Shasthri,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Asher,Delivery Van,Asher,0xE6100000010C3C4E440C2A7F4140A0F5BB73A23C58C0,,
441,"Wingtip Toys (Keosauqua, IA)",Novelty Shop,Kajsa Jakobsson,Elnaz Rahimi,(319) 555-0100,(319) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Keosauqua,Delivery Van,Keosauqua,0xE6100000010C208A13A97A5D44409555C7E097FD56C0,,
430,"Wingtip Toys (Lost River, ID)",Novelty Shop,Lakshmi Roy,Kersti Mihhailov,(208) 555-0100,(208) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LostRiver,Delivery Van,Lost River,0xE6100000010CCEA5B8AAECD745407B849A2155675CC0,,
443,"Wingtip Toys (Berville, MI)",Novelty Shop,Lien Banh,Anshula Mitra,(231) 555-0100,(231) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Berville,Delivery Van,Berville,0xE6100000010C8336943545744540C9F7D6D182B854C0,,
437,"Wingtip Toys (Cadogan, PA)",Novelty Shop,Vanja Grgic,Daniela Omelkova,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cadogan,Delivery Van,Cadogan,0xE6100000010C0B1BAF8A816044409974A5AF31E553C0,,
445,"Wingtip Toys (Dacono, CO)",Novelty Shop,An Dung Ngo,Pranav Yadav,(303) 555-0100,(303) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Dacono,Delivery Van,Dacono,0xE6100000010C5C621BA7D70A4440FC49C67B1F3C5AC0,,
446,"Wingtip Toys (Saint Landry, LA)",Novelty Shop,Chetana Kamath,Isabelina Flores,(225) 555-0100,(225) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/SaintLandry,Delivery Van,Saint Landry,0xE6100000010CBC838E0C28D83E40641EF983811057C0,,
447,"Wingtip Toys (Coin, IA)",Novelty Shop,Premwadee Saowaluk,Adam Balaz,(319) 555-0100,(319) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Coin,Delivery Van,Coin,0xE6100000010CCB5BBFAAC45344408E452E93BCCE57C0,,
448,"Wingtip Toys (Salt Wells, NV)",Novelty Shop,Jae-Hwa Min,Rafael Pena,(702) 555-0100,(702) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/SaltWells,Delivery Van,Salt Wells,0xE6100000010CD3C4967906B0434061CB86904EA55DC0,,
438,"Wingtip Toys (Lucasville, OH)",Novelty Shop,Dayaram Mishra,Gal Kokeza,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Lucasville,Delivery Van,Lucasville,0xE6100000010C251FBB0B9470434015F2F741CCBF54C0,,
442,"Wingtip Toys (Homer City, PA)",Novelty Shop,Rahul Ghate,Chuan Wongsawat,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/HomerCity,Delivery Van,Homer City,0xE6100000010CCF8F75278E454440DAA3816962CA53C0,,
444,"Wingtip Toys (Tea, SD)",Novelty Shop,Divyendu Chakraborty,Rita Kauppi,(605) 555-0100,(605) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Tea,Delivery Van,Tea,0xE6100000010C95021C8C22B94540836E8A227F3558C0,,
452,"Wingtip Toys (Lake Davis, CA)",Novelty Shop,Himadri PrabhupÄda,Lukas Kohout,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LakeDavis,Delivery Van,Lake Davis,0xE6100000010CE5362BECB3EF4340E73CBE18A51E5EC0,,
453,"Wingtip Toys (Stanardsville, VA)",Novelty Shop,Bryan Helms,Julianna Makay,(276) 555-0100,(276) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Stanardsville,Delivery Van,Stanardsville,0xE6100000010CA5F386A00F264340A49A481F299C53C0,,
454,"Wingtip Toys (Corcovado, PR)",Novelty Shop,Harri Kask,Rakhshinda Mansouri,(787) 555-0100,(787) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Corcovado,Delivery Van,Corcovado,0xE6100000010CEBDA28FC637532404194D4AEAEB150C0,,
451,"Wingtip Toys (Smoot, WY)",Novelty Shop,Aakriti Bhamidipati,Sakchai Supitayaporn,(307) 555-0100,(307) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Smoot,Delivery Van,Smoot,0xE6100000010C8D15EB0A6C4F4540E0EBB5EA84BA5BC0,,
449,"Wingtip Toys (Delray, WV)",Novelty Shop,Catalina Nechita,Robert Cosic,(304) 555-0100,(304) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Delray,Delivery Van,Delray,0xE6100000010C9CBE43F6E6984340BA1BFADDAAA653C0,,
450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,Sunil Nakhtare,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/MountSummit,Delivery Van,Mount Summit,0xE6100000010C02918F27930044406DC08CCE9E5855C0,,
458,"Wingtip Toys (Coker, AL)",Novelty Shop,Miguel Paez,Anukul Dey,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Coker,Delivery Van,Coker,0xE6100000010CBB3434547B9F4040C864CCB804EC55C0,,
459,"Wingtip Toys (Haydenville, OH)",Novelty Shop,Tobias Gruber,Jitka Stastna,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Haydenville,Delivery Van,Haydenville,0xE6100000010C999F1B9AB2BD434088539C59019554C0,,
460,"Wingtip Toys (Mayhill, NM)",Novelty Shop,Daniela Dumina,Fahmidah Fallahi,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mayhill,Delivery Van,Mayhill,0xE6100000010CFA754C82DC7140407D6F1D2D985E5AC0,,
461,"Wingtip Toys (Vair, TX)",Novelty Shop,Ganesh Mukherjee,Hector Parra,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Vair,Delivery Van,Vair,0xE6100000010CB499F9C4F0473F40D59C178277BA57C0,,
456,"Wingtip Toys (West Hempstead, NY)",Novelty Shop,Subhash Matondkar,Gurudas De,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/WestHempstead,Delivery Van,West Hempstead,0xE6100000010CF536ECAD375A44408D2AC3B89B6952C0,,
457,"Wingtip Toys (Portales, NM)",Novelty Shop,Eesvaraavu Ankitham,Angelina Karlsson,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Portales,Delivery Van,Portales,0xE6100000010C99E26025D5174140AEB607C666D559C0,,
464,"Wingtip Toys (Glen Ullin, ND)",Novelty Shop,Gabriela Chirila,Elina Bite,(701) 555-0100,(701) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/GlenUllin,Delivery Van,Glen Ullin,0xE6100000010C5F494D1652684740F7AC6BB41C7559C0,,
465,"Wingtip Toys (Oologah, OK)",Novelty Shop,Nagur Atluri,Hanita Kamasamudram,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Oologah,Delivery Van,Oologah,0xE6100000010C87839CE9B939424060445CB2DAEE57C0,,
466,"Wingtip Toys (Lytle, TX)",Novelty Shop,Sintja Buecek,Esha Singh,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Lytle,Delivery Van,Lytle,0xE6100000010C605AD427B93B3D4087E52A71F8B258C0,,
455,"Wingtip Toys (Taft Heights, CA)",Novelty Shop,Ilse Sandell,Tibor Harsanyi,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/TaftHeights,Delivery Van,Taft Heights,0xE6100000010CABCE6A813D914140B65C47663FDE5DC0,,
468,"Wingtip Toys (Sunburg, MN)",Novelty Shop,Linda Green,Baalamurali Kommineni,(218) 555-0100,(218) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Sunburg,Delivery Van,Sunburg,0xE6100000010CFF8062BF82AC4640EB52C83A41CF57C0,,
469,"Wingtip Toys (Johnetta, KY)",Novelty Shop,Sarmis Skujins,Amporn Jetjirawat,(270) 555-0100,(270) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Johnetta,Delivery Van,Johnetta,0xE6100000010C0F71BDB733B54240B2F677B6470C55C0,,
463,"Wingtip Toys (Cowlington, OK)",Novelty Shop,Daedeepya Thota,Lekha Sen,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cowlington,Delivery Van,Cowlington,0xE6100000010C8B3B387925A74140229AEF128BB257C0,,
467,"Wingtip Toys (Mahaffey, PA)",Novelty Shop,Pongrit Srisati,Hanna Piip,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mahaffey,Delivery Van,Mahaffey,0xE6100000010C668DD541B96F444038F92D3A59AE53C0,,
462,"Wingtip Toys (Crossroads, NM)",Novelty Shop,Avanti Nishad,Gino Sal,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Crossroads,Delivery Van,Crossroads,0xE6100000010C433866D993C14040ED33C236BDD559C0,,
471,"Wingtip Toys (Ridgemark, CA)",Novelty Shop,Viktorie Stejskalova,Bishnu Bandopadhyay,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Ridgemark,Delivery Van,Ridgemark,0xE6100000010C84B64192FE6742408FDC3FBB68575EC0,,
472,"Wingtip Toys (San Jacinto, CA)",Novelty Shop,Slavko Pavlovic,Malorie Dupuy,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/SanJacinto,Delivery Van,San Jacinto,0xE6100000010CA487461C57E4404043739D465A3D5DC0,,
475,"Wingtip Toys (Cale, AR)",Novelty Shop,Ava Edden,Adirake Narkbunnum,(479) 555-0100,(479) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cale,Delivery Van,Cale,0xE6100000010C9232F32E28D04040AF7D5C76634F57C0,,
476,"Wingtip Toys (Karthaus, PA)",Novelty Shop,Manali Bose,Ji-min Jun,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Karthaus,Delivery Van,Karthaus,0xE6100000010CE02AF466798F4440E08849134A8753C0,,
470,"Wingtip Toys (Universal City, TX)",Novelty Shop,Libuse Srbova,Jimme Harmsen,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/UniversalCity,Delivery Van,Universal City,0xE6100000010CCE797C314A8C3D4036E675C4A19258C0,,
478,"Wingtip Toys (Stoneboro, PA)",Novelty Shop,Gi-Suk Heo,Roman Tomek,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Stoneboro,Delivery Van,Stoneboro,0xE6100000010CB10573AA6BAB4440B386414FB90654C0,,
474,"Wingtip Toys (Bokeelia, FL)",Novelty Shop,Aile Aasmae,Ezgi Kaya,(239) 555-0100,(239) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Bokeelia,Delivery Van,Bokeelia,0xE6100000010C0B30E2F1A3B43A40D1CABDC02C8A54C0,,
480,"Wingtip Toys (Wapinitia, OR)",Novelty Shop,Dhaeraemdranaadh Pamulaparthi,Victoria Brezeanu,(458) 555-0100,(458) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Wapinitia,Delivery Van,Wapinitia,0xE6100000010CA2FB28D9A08E46403B2064B469505EC0,,
473,"Wingtip Toys (Floriston, CA)",Novelty Shop,Doru Munteanu,Ankita Mittal,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Floriston,Delivery Van,Floriston,0xE6100000010C5E41E43E83B243402AC93A1C5D015EC0,,
477,"Wingtip Toys (Glancy, MS)",Novelty Shop,Astrid Poisson,Timotej stakne,(228) 555-0100,(228) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Glancy,Delivery Van,Glancy,0xE6100000010C556CCCEB88D13F40655F6864C69F56C0,,
479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,VÄ›ra Stejskalova,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mier,Delivery Van,Mier,0xE6100000010C1768D201A44944407B25DA9FD57455C0,,
481,"Wingtip Toys (White Church, MO)",Novelty Shop,Agrita Kalnina,Burak ozden,(314) 555-0100,(314) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/WhiteChurch,Delivery Van,White Church,0xE6100000010C9E51A9C8D76C4240C46D7E0D52F256C0,,
483,"Wingtip Toys (Plum Branch, SC)",Novelty Shop,Klara Rakus,Razeena Rezaei,(803) 555-0100,(803) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/PlumBranch,Delivery Van,Plum Branch,0xE6100000010C5971056FA3EC4040C5FF1D51A19054C0,,
482,"Wingtip Toys (Caton, NY)",Novelty Shop,Ravindra Sandhu,Iulia Nechita,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Caton,Delivery Van,Caton,0xE6100000010C0B0275143107454094282092C64153C0,,
487,"Wingtip Toys (Elverson, PA)",Novelty Shop,Jan Zeman,Jukka-Pekk Saarijarvi,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Elverson,Delivery Van,Elverson,0xE6100000010CEB5795D810144440DAC5D9194BF552C0,,
485,"Wingtip Toys (Bonner Springs, KS)",Novelty Shop,Sophie Van Lier,Shiva Nair,(316) 555-0100,(316) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BonnerSprings,Delivery Van,Bonner Springs,0xE6100000010C465C001AA587434035A3D57F8CB857C0,,
489,"Wingtip Toys (Sayner, WI)",Novelty Shop,Varuna Ganguly,Natalia Pokorna,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Sayner,Delivery Van,Sayner,0xE6100000010CF0A7C64B37FE4640543BC3D4166256C0,,
486,"Wingtip Toys (Lowellville, OH)",Novelty Shop,Dimitry Profis,Manindra Desai,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Lowellville,Delivery Van,Lowellville,0xE6100000010CF16A14ED85844440A5486359552254C0,,
484,"Wingtip Toys (Mauldin, SC)",Novelty Shop,Am Lo,Edmee Schol,(803) 555-0100,(803) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mauldin,Delivery Van,Mauldin,0xE6100000010C0135B56CAD63414091B75CFDD89354C0,,
492,"Wingtip Toys (Birds, IL)",Novelty Shop,Jessica Perrine,Mukta Sarkar,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Birds,Delivery Van,Birds,0xE6100000010C89CA2B7C226B4340810AA249BDEA55C0,,
490,"Wingtip Toys (Beals, ME)",Novelty Shop,Basak Tekin,Nicole Martinez,(207) 555-0100,(207) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Beals,Delivery Van,Beals,0xE6100000010C37F7FCD5884246402A70B20D5CE750C0,,
491,"Wingtip Toys (Morton Grove, IL)",Novelty Shop,Doru Tirlea,Hema Jujjavarapu,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/MortonGrove,Delivery Van,Morton Grove,0xE6100000010C63192CE631054540B4A5587F15F255C0,,
488,"Wingtip Toys (Isabela, PR)",Novelty Shop,Ranjit Dikshit,Marek Blaho,(787) 555-0100,(787) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Isabela,Delivery Van,Isabela,0xE6100000010C279F1EDB328032400A325DE38EC150C0,,
493,"Wingtip Toys (Federalsburg, MD)",Novelty Shop,Yavuz Cetinkaya,Jaydeb Ganguly,(240) 555-0100,(240) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Federalsburg,Delivery Van,Federalsburg,0xE6100000010C65DE4F32DE584340237C39FD6AF152C0,,
